treated,age,educ,black,hispanic,married,nodegree,re74,re75,re78,dwincl,early_ra,dataset,diff,u74,u75,age2,age3,educ2,re742,re752,black_u74,educ_re74,u74_hispanic,married_re74,married_u74
0,45,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2025,91.125,144,668859584,637236864,0,310347.84,0,25862.32,0
0,18,12,0,0,0,0,225.3157,3072.1941,9946.5781,,,4,6874.3838,0,0,324,5.8319998,144,50767.168,9438377,0,2703.7886,0,0,0
0,47,8,0,0,1,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2209,103.823,64,668859584,637236864,0,206898.56,0,25862.32,0
0,17,11,0,0,0,1,0,0,14957.55,,,4,14957.55,1,1,289,4.9130001,121,0,0,0,0,0,0,0
0,29,12,0,0,1,0,20907.34,21936.82,21907.301,,,4,-29.519531,0,0,841,24.389,144,437116864,481224096,0,250888.08,0,20907.34,0
0,35,12,0,0,1,0,22835.25,20984.369,24293.82,,,4,3309.4512,0,0,1225,42.875,144,521448640,440343744,0,274023,0,22835.25,0
0,32,14,0,0,1,0,24196.949,24325.109,24122.41,,,4,-202.69922,0,0,1024,32.768002,196,585492352,591710976,0,338757.28,0,24196.949,0
0,48,8,0,0,1,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2304,110.592,64,668859584,637236864,0,206898.56,0,25862.32,0
0,43,8,0,0,1,1,18011.539,17464.6,22476.221,,,4,5011.6211,0,0,1849,79.507004,64,324415552,305012224,0,144092.31,0,18011.539,0
0,33,10,0,0,1,1,22762.76,20531.42,0,,,4,-20531.42,0,0,1089,35.937,100,518143232,421539200,0,227627.59,0,22762.76,0
0,53,12,0,0,1,0,25862.32,24607.98,19934.529,,,4,-4673.4512,0,0,2809,148.877,144,668859584,605552704,0,310347.84,0,25862.32,0
0,17,10,0,0,0,1,0,2905.6941,6773.8989,,,4,3868.2048,1,0,289,4.9130001,100,0,8443058,0,0,0,0,0
0,50,15,0,0,1,0,0,0,0,,,4,0,1,1,2500,125,225,0,0,0,0,0,0,1
0,29,18,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,841,24.389,324,668859584,637236864,0,465521.75,0,25862.32,0
0,21,12,0,0,1,0,8697.1846,10765.21,20136.98,,,4,9371.7705,0,0,441,9.2609997,144,75641016,115889744,0,104366.22,0,8697.1846,0
0,30,12,0,0,0,0,3250.4241,19199.42,0,,,4,-19199.42,0,0,900,27,144,10565257,368617728,0,39005.09,0,0,0
0,26,12,0,0,0,0,14065.58,15788.85,10994.29,,,4,-4794.5596,0,0,676,17.576,144,197840544,249287776,0,168786.97,0,0,0
0,40,18,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1600,64,324,668859584,637236864,0,465521.75,0,25862.32,0
0,47,12,0,0,1,0,12844.95,3922.5969,0,,,4,-3922.5969,0,0,2209,103.823,144,164992752,15386767,0,154139.41,0,12844.95,0
0,34,12,0,0,1,0,8091.772,3301.355,4620.8511,,,4,1319.4961,0,0,1156,39.304001,144,65476772,10898945,0,97101.266,0,8091.772,0
0,31,12,0,0,1,0,23136.98,21711.24,13033.55,,,4,-8677.6904,0,0,961,29.791,144,535319872,471377952,0,277643.75,0,23136.98,0
0,36,12,0,0,1,0,19857.17,19963.891,20791.609,,,4,827.71875,0,0,1296,46.655998,144,394307200,398556928,0,238286.03,0,19857.17,0
0,29,13,0,0,1,0,2780.2,0,14339.86,,,4,14339.86,0,1,841,24.389,169,7729512,0,0,36142.598,0,2780.2,0
0,44,8,0,0,1,1,11737.97,13223.32,9552.0254,,,4,-3671.2949,0,0,1936,85.183998,64,137779936,174856208,0,93903.758,0,11737.97,0
0,48,12,0,0,1,0,15864.18,14109.53,2554.989,,,4,-11554.541,0,0,2304,110.592,144,251672192,199078848,0,190370.16,0,15864.18,0
0,18,12,0,0,0,0,0,1895.952,8244.2373,,,4,6348.2852,1,0,324,5.8319998,144,0,3594634,0,0,0,0,0
0,48,16,0,0,1,0,18716.881,16524.68,20781.27,,,4,4256.5898,0,0,2304,110.592,256,350321632,273065024,0,299470.09,0,18716.881,0
0,33,12,1,0,1,0,5178.3418,1315.887,15038.82,,,4,13722.934,0,0,1089,35.937,144,26815224,1731558.5,0,62140.102,0,5178.3418,0
0,45,11,1,0,0,1,8548.2813,1237.113,7834.9058,,,4,6597.793,0,0,2025,91.125,121,73073112,1530448.6,0,94031.094,0,0,0
0,32,12,0,0,1,0,14094.97,25243.551,25564.67,,,4,321.11914,0,0,1024,32.768002,144,198668176,637236864,0,169139.64,0,14094.97,0
0,30,16,0,0,1,0,22847.01,17222.9,18436.119,,,4,1213.2188,0,0,900,27,256,521985856,296628288,0,365552.16,0,22847.01,0
0,55,12,0,0,1,0,18846.189,18266.66,17995.75,,,4,-270.91016,0,0,3025,166.375,144,355178848,333670880,0,226154.28,0,18846.189,0
0,55,9,0,0,1,1,19034.279,15353.81,9792.8936,,,4,-5560.916,0,0,3025,166.375,81,362303776,235739472,0,171308.52,0,19034.279,0
0,21,13,0,0,0,0,5591.7471,4076.5649,14180.26,,,4,10103.695,0,0,441,9.2609997,169,31267636,16618382,0,72692.711,0,0,0
0,22,8,0,0,0,1,10679.96,11141.18,12752.78,,,4,1611.6006,0,0,484,10.648,64,114061544,124125888,0,85439.68,0,0,0
0,43,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1849,79.507004,144,668859584,637236864,0,310347.84,0,25862.32,0
0,44,12,0,0,1,0,22459.08,22165.98,21468.41,,,4,-697.57031,0,0,1936,85.183998,144,504410272,491330688,0,269508.97,0,22459.08,0
0,22,12,0,0,1,0,16487.23,15837.19,15032.91,,,4,-804.28027,0,0,484,10.648,144,271828768,250816608,0,197846.77,0,16487.23,0
0,23,12,0,0,0,0,13853.98,9284.6133,10431.27,,,4,1146.6563,0,0,529,12.167,144,191932768,86204040,0,166247.77,0,0,0
0,49,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2401,117.649,144,668859584,637236864,0,310347.84,0,25862.32,0
0,33,12,0,0,1,0,25862.32,21081.051,25564.67,,,4,4483.6191,0,0,1089,35.937,144,668859584,444410688,0,310347.84,0,25862.32,0
0,24,12,0,0,1,0,2782.1589,0,20567,,,4,20567,0,1,576,13.824,144,7740408.5,0,0,33385.906,0,2782.1589,0
0,47,12,0,0,1,0,24804.32,21097.16,0,,,4,-21097.16,0,0,2209,103.823,144,615254336,445090176,0,297651.84,0,24804.32,0
0,34,7,0,0,1,1,20932.811,21021.971,21069.43,,,4,47.458984,0,0,1156,39.304001,49,438182560,441923264,0,146529.67,0,20932.811,0
0,31,9,0,0,0,1,0,0,0,,,4,0,1,1,961,29.791,81,0,0,0,0,0,0,0
0,29,11,0,0,0,1,21101.301,20828.609,19566.58,,,4,-1262.0293,0,0,841,24.389,121,445264896,433830976,0,232114.31,0,0,0
0,25,12,0,0,1,0,14894.35,8076.145,187.6713,,,4,-7888.4736,0,0,625,15.625,144,221841648,65224120,0,178732.19,0,14894.35,0
0,26,16,0,0,1,0,17535.439,17905.02,14815.69,,,4,-3089.3291,0,0,676,17.576,256,307491648,320589728,0,280567.03,0,17535.439,0
0,24,15,0,0,1,0,25862.32,22547.32,21085.68,,,4,-1461.6406,0,0,576,13.824,225,668859584,508381664,0,387934.81,0,25862.32,0
0,24,16,0,0,1,0,15452.74,20565.439,22550.109,,,4,1984.6699,0,0,576,13.824,256,238787184,422937312,0,247243.84,0,15452.74,0
0,24,12,0,0,1,0,4749.2632,0,0,,,4,0,0,1,576,13.824,144,22555500,0,0,56991.156,0,4749.2632,0
0,30,12,0,0,1,0,7936.9902,22001.27,25564.67,,,4,3563.4004,0,0,900,27,144,62995812,484055872,0,95243.883,0,7936.9902,0
0,19,12,0,0,1,0,11461.71,15214.16,21401.91,,,4,6187.75,0,0,361,6.8590002,144,131370792,231470672,0,137540.52,0,11461.71,0
0,34,13,0,0,1,0,10139.21,8029.5972,12380.39,,,4,4350.7925,0,0,1156,39.304001,169,102803576,64474432,0,131809.73,0,10139.21,0
0,55,12,0,0,1,0,17368.9,16630.311,20920.18,,,4,4289.8691,0,0,3025,166.375,144,301678688,276567232,0,208426.81,0,17368.9,0
0,43,12,0,0,1,0,0,0,0,,,4,0,1,1,1849,79.507004,144,0,0,0,0,0,0,1
0,18,12,0,0,0,0,0,209.4677,10741.59,,,4,10532.122,1,0,324,5.8319998,144,0,43876.715,0,0,0,0,0
0,16,9,0,0,0,1,0,0,9609.6563,,,4,9609.6563,1,1,256,4.0960002,81,0,0,0,0,0,0,0
0,30,16,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,900,27,256,668859584,637236864,0,413797.13,0,25862.32,0
0,20,14,0,0,0,0,4132.0942,6362.8062,7385.6768,,,4,1022.8706,0,0,400,8,196,17074202,40485304,0,57849.32,0,0,0
0,28,16,0,0,0,0,22539.41,21897.439,25564.67,,,4,3667.2305,0,0,784,21.952,256,508025024,479497856,0,360630.56,0,0,0
0,41,8,0,0,1,1,21495.119,17595.289,0,,,4,-17595.289,0,0,1681,68.920998,64,462040160,309594208,0,171960.95,0,21495.119,0
0,25,12,0,0,0,0,17707.85,9341.9033,0,,,4,-9341.9033,0,0,625,15.625,144,313567936,87271160,0,212494.19,0,0,0
0,31,13,0,0,0,0,15096.15,18619.35,9974.6543,,,4,-8644.6953,0,0,961,29.791,169,227893760,346680192,0,196249.95,0,0,0
0,43,12,0,0,1,0,0,0,0,,,4,0,1,1,1849,79.507004,144,0,0,0,0,0,0,1
0,16,10,0,0,0,1,0,0,16095.4,,,4,16095.4,1,1,256,4.0960002,100,0,0,0,0,0,0,0
0,52,4,1,0,1,1,0,0,0,,,4,0,1,1,2704,140.608,16,0,0,1,0,0,0,1
0,20,12,1,0,0,0,11812.42,14397.77,5503.0542,,,4,-8894.7148,0,0,400,8,144,139533264,207295760,0,141749.03,0,0,0
0,49,9,1,0,1,1,0,0,0,,,4,0,1,1,2401,117.649,81,0,0,1,0,0,0,1
0,54,11,1,0,1,1,25862.32,25243.551,0,,,4,-25243.551,0,0,2916,157.464,121,668859584,637236864,0,284485.53,0,25862.32,0
0,25,9,0,1,1,1,2296.261,9195.0967,14398.97,,,4,5203.873,0,0,625,15.625,81,5272814.5,84549800,0,20666.35,0,2296.261,0
0,31,8,0,1,1,1,7888.0078,7809.3872,10778.54,,,4,2969.1528,0,0,961,29.791,64,62220668,60986528,0,63104.063,0,7888.0078,0
0,36,4,0,0,1,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1296,46.655998,16,668859584,637236864,0,103449.28,0,25862.32,0
0,42,6,0,0,1,1,2742.9741,4511.6128,945.745,,,4,-3565.8677,0,0,1764,74.087997,36,7523907,20354650,0,16457.844,0,2742.9741,0
0,25,12,0,0,1,0,2219.8491,9644.4678,7852.6392,,,4,-1791.8286,0,0,625,15.625,144,4927730,93015760,0,26638.189,0,2219.8491,0
0,30,15,0,0,1,0,25254.949,23839.939,24123.891,,,4,283.95117,0,0,900,27,225,637812480,568342720,0,378824.25,0,25254.949,0
0,53,11,0,0,1,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2809,148.877,121,668859584,637236864,0,284485.53,0,25862.32,0
0,50,12,0,0,1,0,1798.6071,6224.9521,17289.4,,,4,11064.448,0,0,2500,125,144,3234987.3,38750028,0,21583.285,0,1798.6071,0
0,48,16,0,0,1,0,2921.2671,0,323.6221,,,4,323.6221,0,1,2304,110.592,256,8533801,0,0,46740.273,0,2921.2671,0
0,25,12,0,0,1,0,17831.289,21890.27,22601.83,,,4,711.56055,0,0,625,15.625,144,317954880,479183904,0,213975.47,0,17831.289,0
0,38,16,0,1,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1444,54.872002,256,668859584,637236864,0,413797.13,0,25862.32,0
0,50,9,1,0,1,1,8368.0293,10278.24,17444.561,,,4,7166.3203,0,0,2500,125,81,70023912,105642224,0,75312.266,0,8368.0293,0
0,29,12,0,1,1,0,17018.189,17009.85,16467.779,,,4,-542.07031,0,0,841,24.389,144,289618784,289334976,0,204218.28,0,17018.189,0
0,26,13,0,0,1,0,20803.49,18887.9,25306.07,,,4,6418.1699,0,0,676,17.576,169,432785216,356752768,0,270445.38,0,20803.49,0
0,23,14,0,0,0,0,14847.32,10177.98,17850.939,,,4,7672.959,0,0,529,12.167,196,220442928,103591288,0,207862.48,0,0,0
0,53,9,0,0,0,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2809,148.877,81,668859584,637236864,0,232760.88,0,0,0
0,50,11,0,0,0,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2500,125,121,668859584,637236864,0,284485.53,0,0,0
0,55,14,0,0,1,0,8393.499,19036.5,10639.63,,,4,-8396.8701,0,0,3025,166.375,196,70450824,362388320,0,117508.98,0,8393.499,0
0,22,16,0,0,0,0,2349.1609,3161.71,15956.49,,,4,12794.78,0,0,484,10.648,256,5518557,9996410,0,37586.574,0,0,0
0,20,14,0,0,0,0,1730.033,1391.0811,10472.65,,,4,9081.5693,0,0,400,8,196,2993014,1935106.5,0,24220.461,0,0,0
0,28,16,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,784,21.952,256,668859584,637236864,0,413797.13,0,25862.32,0
0,39,7,0,0,1,1,25862.32,19501.98,25564.67,,,4,6062.6895,0,0,1521,59.319,49,668859584,380327232,0,181036.25,0,25862.32,0
0,33,17,0,0,1,0,25862.32,25243.551,0,,,4,-25243.551,0,0,1089,35.937,289,668859584,637236864,0,439659.44,0,25862.32,0
0,34,12,0,0,1,0,21244.33,18959.52,19225.221,,,4,265.70117,0,0,1156,39.304001,144,451321568,359463392,0,254931.97,0,21244.33,0
0,36,11,0,1,1,1,4128.1748,15609.82,14224.6,,,4,-1385.2207,0,0,1296,46.655998,121,17041828,243666496,0,45409.922,0,4128.1748,0
0,48,9,1,0,0,1,0,0,0,,,4,0,1,1,2304,110.592,81,0,0,1,0,0,0,0
0,33,9,1,0,0,1,0,13004.9,16034.81,,,4,3029.9092,1,0,1089,35.937,81,0,169127440,1,0,0,0,0
0,17,10,1,0,0,1,0,1645.306,9263.8682,,,4,7618.562,1,0,289,4.9130001,100,0,2707032,1,0,0,0,0
0,28,8,1,0,0,1,15286.2,3863.5161,0,,,4,-3863.5161,0,0,784,21.952,64,233667920,14926757,0,122289.6,0,0,0
0,35,12,1,0,1,0,7141.5269,16589.131,14904.35,,,4,-1684.7813,0,0,1225,42.875,144,51001404,275199264,0,85698.32,0,7141.5269,0
0,22,15,0,0,0,0,0,0,8374.2764,,,4,8374.2764,1,1,484,10.648,225,0,0,0,0,0,0,0
0,37,14,0,1,0,0,25862.32,25243.551,10002.73,,,4,-15240.82,0,0,1369,50.653,196,668859584,637236864,0,362072.5,0,0,0
0,32,16,0,0,1,0,25862.32,8593.5479,13578.83,,,4,4985.2822,0,0,1024,32.768002,256,668859584,73849064,0,413797.13,0,25862.32,0
0,33,12,0,1,1,0,25862.32,21245.76,25564.67,,,4,4318.9102,0,0,1089,35.937,144,668859584,451382304,0,310347.84,0,25862.32,0
0,54,10,0,1,1,1,25862.32,24599.029,25564.67,,,4,965.64063,0,0,2916,157.464,100,668859584,605112256,0,258623.2,0,25862.32,0
0,29,15,0,0,0,0,7076.8721,17611.4,25113.961,,,4,7502.5605,0,0,841,24.389,225,50082120,310161408,0,106153.08,0,0,0
0,54,8,0,0,1,1,16167.87,16547.949,15003.36,,,4,-1544.5889,0,0,2916,157.464,64,261400032,273834624,0,129342.96,0,16167.87,0
0,21,12,1,0,1,0,8746.167,6110.3711,4207.0879,,,4,-1903.2832,0,0,441,9.2609997,144,76495440,37336636,0,104954,0,8746.167,0
0,26,8,0,0,1,1,11851.6,16920.34,0,,,4,-16920.34,0,0,676,17.576,64,140460416,286297888,0,94812.797,0,11851.6,0
0,36,16,0,1,0,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1296,46.655998,256,668859584,637236864,0,413797.13,0,0,0
0,36,11,0,1,0,1,6600.77,14992.16,13980.77,,,4,-1011.3906,0,0,1296,46.655998,121,43570164,224764864,0,72608.469,0,0,0
0,33,12,0,0,1,0,11818.3,14952.77,16136.77,,,4,1184,0,0,1089,35.937,144,139672208,223585312,0,141819.59,0,11818.3,0
0,31,13,1,0,1,0,11038.51,12679.06,16435.27,,,4,3756.21,0,0,961,29.791,169,121848696,160758544,0,143500.63,0,11038.51,0
0,50,12,0,0,1,0,2901.6741,1962.194,118.2181,,,4,-1843.9758,0,0,2500,125,144,8419712,3850205.3,0,34820.09,0,2901.6741,0
0,51,10,0,0,1,1,0,0,0,,,4,0,1,1,2601,132.651,100,0,0,0,0,0,0,1
0,36,12,0,0,0,0,20021.75,22309.211,21437.381,,,4,-871.83008,0,0,1296,46.655998,144,400870464,497700896,0,240261,0,0,0
0,54,12,0,0,1,0,14531.88,13259.13,25564.67,,,4,12305.54,0,0,2916,157.464,144,211175536,175804528,0,174382.56,0,14531.88,0
0,18,10,0,0,0,1,2882.0811,6239.2739,8866.3594,,,4,2627.0854,0,0,324,5.8319998,100,8306391,38928540,0,28820.811,0,0,0
0,52,12,0,0,1,0,25862.32,25243.551,9489.96,,,4,-15753.591,0,0,2704,140.608,144,668859584,637236864,0,310347.84,0,25862.32,0
0,18,12,0,0,0,0,0,256.01611,0,,,4,-256.01611,1,0,324,5.8319998,144,0,65544.25,0,0,0,0,0
0,17,12,0,0,0,0,5491.8252,5666.3711,1399.407,,,4,-4266.9639,0,0,289,4.9130001,144,30160144,32107762,0,65901.906,0,0,0
0,42,18,1,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1764,74.087997,324,668859584,637236864,0,465521.75,0,25862.32,0
0,37,18,0,0,1,0,13979.37,23515.891,25564.67,,,4,2048.7793,0,0,1369,50.653,324,195422784,552997120,0,251628.66,0,13979.37,0
0,45,17,0,0,1,0,25862.32,4323.6289,0,,,4,-4323.6289,0,0,2025,91.125,289,668859584,18693766,0,439659.44,0,25862.32,0
0,27,13,0,0,1,0,17637.32,19723.98,25564.67,,,4,5840.6895,0,0,729,19.683001,169,311075072,389035392,0,229285.16,0,17637.32,0
0,26,12,0,0,0,0,11453.87,12684.44,11526.27,,,4,-1158.1709,0,0,676,17.576,144,131191144,160895024,0,137446.44,0,0,0
0,21,12,0,0,0,0,7502.0332,7723.4521,0,,,4,-7723.4521,0,0,441,9.2609997,144,56280504,59651712,0,90024.398,0,0,0
0,23,15,0,0,1,0,6422.4771,877.25812,1600.3781,,,4,723.11993,0,0,529,12.167,225,41248212,769581.81,0,96337.156,0,6422.4771,0
0,55,10,0,0,1,1,25787.869,25243.551,23108.689,,,4,-2134.8613,0,0,3025,166.375,100,665014208,637236864,0,257878.69,0,25787.869,0
0,38,14,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1444,54.872002,196,668859584,637236864,0,362072.5,0,25862.32,0
0,54,14,0,0,1,0,0,0,0,,,4,0,1,1,2916,157.464,196,0,0,0,0,0,0,1
0,33,12,0,0,1,0,24880.73,22441.689,14438.87,,,4,-8002.8193,0,0,1089,35.937,144,619050752,503629440,0,298568.75,0,24880.73,0
0,35,12,0,0,1,0,20915.17,20597.66,18922.289,,,4,-1675.3711,0,0,1225,42.875,144,437444320,424263616,0,250982.03,0,20915.17,0
0,47,16,0,0,1,0,2821.344,0,0,,,4,0,0,1,2209,103.823,256,7959982,0,0,45141.504,0,2821.344,0
0,35,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1225,42.875,144,668859584,637236864,0,310347.84,0,25862.32,0
0,26,17,0,0,1,0,2835.0591,0,0,,,4,0,0,1,676,17.576,289,8037560,0,0,48196.004,0,2835.0591,0
0,38,16,1,0,0,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1444,54.872002,256,668859584,637236864,0,413797.13,0,0,0
0,47,10,1,0,1,1,25862.32,20778.48,25564.67,,,4,4786.1895,0,0,2209,103.823,100,668859584,431745248,0,258623.2,0,25862.32,0
0,28,17,1,0,1,0,23883.461,22273.4,20796.051,,,4,-1477.3496,0,0,784,21.952,289,570419712,496104352,0,406018.84,0,23883.461,0
0,17,11,0,0,0,1,0,723.29028,13264.07,,,4,12540.78,1,0,289,4.9130001,121,0,523148.84,0,0,0,0,0
0,27,16,0,0,1,0,17803.859,21097.16,25564.67,,,4,4467.5098,0,0,729,19.683001,256,316977408,445090176,0,284861.75,0,17803.859,0
0,51,10,0,0,1,1,18750.18,19161.82,22411.199,,,4,3249.3789,0,0,2601,132.651,100,351569248,367175360,0,187501.8,0,18750.18,0
0,49,12,0,0,1,0,12120.02,11742.73,0,,,4,-11742.73,0,0,2401,117.649,144,146894880,137891712,0,145440.23,0,12120.02,0
0,23,12,0,0,0,0,16575.4,9143.1768,12461.67,,,4,3318.4932,0,0,529,12.167,144,274743904,83597680,0,198904.81,0,0,0
0,53,14,0,0,1,0,25862.32,25243.551,0,,,4,-25243.551,0,0,2809,148.877,196,668859584,637236864,0,362072.5,0,25862.32,0
0,43,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1849,79.507004,144,668859584,637236864,0,310347.84,0,25862.32,0
0,47,16,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2209,103.823,256,668859584,637236864,0,413797.13,0,25862.32,0
0,26,12,0,0,1,0,0,0,0,,,4,0,1,1,676,17.576,144,0,0,0,0,0,0,1
0,25,13,0,0,1,0,2255.116,11164.45,12971.48,,,4,1807.0303,0,0,625,15.625,169,5085548,124644952,0,29316.508,0,2255.116,0
0,46,12,0,0,1,0,25384.26,25243.551,0,,,4,-25243.551,0,0,2116,97.335999,144,644360640,637236864,0,304611.13,0,25384.26,0
0,22,10,0,0,0,1,4782.5698,472.6452,478.78339,,,4,6.1381836,0,0,484,10.648,100,22872974,223393.48,0,47825.699,0,0,0
0,38,13,1,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1444,54.872002,169,668859584,637236864,0,336210.16,0,25862.32,0
0,54,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2916,157.464,144,668859584,637236864,0,310347.84,0,25862.32,0
0,29,12,0,1,0,0,19296.82,24122.811,18787.82,,,4,-5334.9902,0,0,841,24.389,144,372367264,581910016,0,231561.84,0,0,0
0,32,12,0,0,1,0,25862.32,25243.551,24506.619,,,4,-736.93164,0,0,1024,32.768002,144,668859584,637236864,0,310347.84,0,25862.32,0
0,27,12,0,0,1,0,12735.23,9846.7744,17058.881,,,4,7212.1064,0,0,729,19.683001,144,162186096,96958968,0,152822.77,0,12735.23,0
0,22,13,0,0,1,0,11977,14874,3400.249,,,4,-11473.751,0,0,484,10.648,169,143448528,221235872,0,155701,0,11977,0
0,27,12,0,0,1,0,24435.98,7499.6611,2645.1311,,,4,-4854.5303,0,0,729,19.683001,144,597117120,56244916,0,293231.75,0,24435.98,0
0,27,15,0,0,1,0,0,13391.61,19408.461,,,4,6016.8506,1,0,729,19.683001,225,0,179335232,0,0,0,0,1
0,33,11,0,0,1,1,25862.32,25243.551,19473.48,,,4,-5770.0703,0,0,1089,35.937,121,668859584,637236864,0,284485.53,0,25862.32,0
0,27,12,0,0,1,0,21796.84,23141.711,25564.67,,,4,2422.959,0,0,729,19.683001,144,475102240,535538784,0,261562.08,0,21796.84,0
0,54,12,0,0,1,0,5166.5869,1963.984,4473.0781,,,4,2509.0942,0,0,2916,157.464,144,26693620,3857233.3,0,61999.043,0,5166.5869,0
0,53,7,0,0,1,1,15907.29,17330.32,14672.35,,,4,-2657.9707,0,0,2809,148.877,49,253041872,300340000,0,111351.03,0,15907.29,0
0,30,12,0,0,1,0,15703.52,17196.051,17905.609,,,4,709.55859,0,0,900,27,144,246600528,295704160,0,188442.23,0,15703.52,0
0,34,17,0,0,1,0,17267.02,0,17716.461,,,4,17716.461,0,1,1156,39.304001,289,298149952,0,0,293539.34,0,17267.02,0
0,52,12,0,0,1,0,12265.01,7098.6289,10095.83,,,4,2997.2012,0,0,2704,140.608,144,150430464,50390532,0,147180.13,0,12265.01,0
0,28,16,0,0,0,0,13628.66,13427.42,2580.1111,,,4,-10847.309,0,0,784,21.952,256,185740384,180295600,0,218058.56,0,0,0
0,30,17,0,0,0,0,0,3338.9519,2701.2839,,,4,-637.66797,1,0,900,27,289,0,11148600,0,0,0,0,0
0,27,12,0,0,1,0,13481.71,12227.9,8879.6592,,,4,-3348.2412,0,0,729,19.683001,144,181756496,149521552,0,161780.52,0,13481.71,0
0,22,12,0,0,0,0,12300.28,14646.63,4982.894,,,4,-9663.7363,0,0,484,10.648,144,151296896,214523760,0,147603.36,0,0,0
0,19,10,0,0,0,1,1933.796,112.7903,675.32098,,,4,562.5307,0,0,361,6.8590002,100,3739567,12721.651,0,19337.961,0,0,0
0,24,12,0,0,1,0,12104.35,14240.23,14495.02,,,4,254.78906,0,0,576,13.824,144,146515280,202784160,0,145252.19,0,12104.35,0
0,21,12,0,0,0,0,14083.21,15917.76,16677.619,,,4,759.85938,0,0,441,9.2609997,144,198336800,253375072,0,168998.52,0,0,0
0,23,14,0,0,0,0,2157.1531,4574.2739,9673.1982,,,4,5098.9243,0,0,529,12.167,196,4653309.5,20923982,0,30200.143,0,0,0
0,20,14,0,0,0,0,6722.2441,6894.5322,13138.47,,,4,6243.9375,0,0,400,8,196,45188568,47534576,0,94111.422,0,0,0
0,27,16,0,0,1,0,12868.46,15269.66,22931.359,,,4,7661.6992,0,0,729,19.683001,256,165597264,233162528,0,205895.36,0,12868.46,0
0,25,16,0,0,1,0,8350.3945,15450.48,21097.5,,,4,5647.0195,0,0,625,15.625,256,69729088,238717344,0,133606.31,0,8350.3945,0
0,55,18,0,0,0,0,0,0,0,,,4,0,1,1,3025,166.375,324,0,0,0,0,0,0,0
0,27,12,0,0,1,0,5826.8589,11318.42,12943.41,,,4,1624.9902,0,0,729,19.683001,144,33952284,128106632,0,69922.305,0,5826.8589,0
0,47,12,0,0,1,0,25862.32,25243.551,9500.3037,,,4,-15743.247,0,0,2209,103.823,144,668859584,637236864,0,310347.84,0,25862.32,0
0,19,12,0,0,0,0,2376.5911,3433.8391,701.9201,,,4,-2731.9189,0,0,361,6.8590002,144,5648185,11791251,0,28519.094,0,0,0
0,16,9,0,0,0,1,0,0,0,,,4,0,1,1,256,4.0960002,81,0,0,0,0,0,0,0
0,31,12,0,0,1,0,22778.439,22821.24,24284.961,,,4,1463.7207,0,0,961,29.791,144,518857312,520808992,0,273341.28,0,22778.439,0
0,45,12,0,0,1,0,21818.4,20481.289,22498.391,,,4,2017.1016,0,0,2025,91.125,144,476042592,419483200,0,261820.81,0,21818.4,0
0,42,8,0,0,1,1,23622.881,21772.109,25564.67,,,4,3792.5605,0,0,1764,74.087997,64,558040512,474024736,0,188983.05,0,23622.881,0
0,33,12,1,0,1,0,8034.9531,4676.3232,4935.6069,,,4,259.28369,0,0,1089,35.937,144,64560472,21868000,0,96419.438,0,8034.9531,0
0,36,11,0,0,1,1,1404.7939,0,0,,,4,0,0,1,1296,46.655998,121,1973446,0,0,15452.733,0,1404.7939,0
0,44,12,0,0,1,0,16432.369,15955.35,18911.939,,,4,2956.5898,0,0,1936,85.183998,144,270022752,254573184,0,197188.44,0,16432.369,0
0,17,10,0,0,0,1,834.64771,1693.645,7772.8418,,,4,6079.1968,0,0,289,4.9130001,100,696636.81,2868433.5,0,8346.4766,0,0,0
0,30,12,0,0,1,0,7347.251,2080.355,14475.81,,,4,12395.455,0,0,900,27,144,53982096,4327877,0,88167.016,0,7347.251,0
0,21,12,0,0,1,0,13060.47,8493.29,14320.65,,,4,5827.3604,0,0,441,9.2609997,144,170575872,72135976,0,156725.64,0,13060.47,0
